,Date,City,Confirmed,Recoverd,Deaths,Active
428,04-30-2020,Lamoille,26,0,2,24
429,04-30-2020,Orange,7,0,0,7
430,04-30-2020,Orleans,9,0,0,9
431,04-30-2020,Rutland,45,0,1,44
432,04-30-2020,Unassigned,3,0,0,3
433,04-30-2020,Washington,33,0,1,32
434,04-30-2020,Windham,71,0,3,68
435,04-30-2020,Windsor,40,0,2,38
436,05-01-2020,Addison,61,0,2,59
437,05-01-2020,Bennington,47,0,1,46
438,05-01-2020,Caledonia,14,0,0,14
439,05-01-2020,Chittenden,419,0,33,386
440,05-01-2020,Essex,2,0,0,2
441,05-01-2020,Franklin,98,0,5,93
442,05-01-2020,Grand Isle,3,0,0,3
443,05-01-2020,Lamoille,26,0,2,24
444,05-01-2020,Orange,7,0,0,7
445,05-01-2020,Orleans,9,0,0,9
446,05-01-2020,Rutland,46,0,1,45
447,05-01-2020,Unassigned,3,0,0,3
448,05-01-2020,Washington,33,0,1,32
449,05-01-2020,Windham,71,0,3,68
450,05-01-2020,Windsor,40,0,2,38
451,05-02-2020,Addison,61,0,2,59
452,05-02-2020,Bennington,47,0,1,46
453,05-02-2020,Caledonia,14,0,0,14
454,05-02-2020,Chittenden,422,0,34,388
455,05-02-2020,Essex,2,0,0,2
456,05-02-2020,Franklin,98,0,5,93
457,05-02-2020,Grand Isle,3,0,0,3
458,05-02-2020,Lamoille,26,0,2,24
459,05-02-2020,Orange,7,0,0,7
460,05-02-2020,Orleans,9,0,0,9
461,05-02-2020,Rutland,49,0,1,48
462,05-02-2020,Unassigned,3,0,0,3
463,05-02-2020,Washington,33,0,1,32
464,05-02-2020,Windham,71,0,3,68
465,05-02-2020,Windsor,41,0,2,39
466,05-03-2020,Addison,61,0,2,59
467,05-03-2020,Bennington,51,0,1,50
468,05-03-2020,Caledonia,14,0,0,14
469,05-03-2020,Chittenden,423,0,36,387
470,05-03-2020,Essex,2,0,0,2
471,05-03-2020,Franklin,99,0,5,94
472,05-03-2020,Grand Isle,4,0,0,4
473,05-03-2020,Lamoille,25,0,2,23
474,05-03-2020,Orange,7,0,0,7
475,05-03-2020,Orleans,9,0,0,9
476,05-03-2020,Rutland,49,0,1,48
477,05-03-2020,Unassigned,4,0,0,4
478,05-03-2020,Washington,35,0,1,34
479,05-03-2020,Windham,72,0,3,69
480,05-03-2020,Windsor,42,0,2,40
481,05-04-2020,Addison,61,0,2,59
482,05-04-2020,Bennington,51,0,1,50
483,05-04-2020,Caledonia,14,0,0,14
484,05-04-2020,Chittenden,425,0,36,389
485,05-04-2020,Essex,2,0,0,2
486,05-04-2020,Franklin,99,0,5,94
487,05-04-2020,Grand Isle,4,0,0,4
488,05-04-2020,Lamoille,26,0,1,25
489,05-04-2020,Orange,8,0,0,8
490,05-04-2020,Orleans,9,0,0,9
491,05-04-2020,Rutland,49,0,1,48
492,05-04-2020,Unassigned,4,0,0,4
493,05-04-2020,Washington,35,0,1,34
494,05-04-2020,Windham,72,0,3,69
495,05-04-2020,Windsor,43,0,2,41
496,05-05-2020,Addison,61,0,2,59
497,05-05-2020,Bennington,54,0,1,53
498,05-05-2020,Caledonia,14,0,0,14
499,05-05-2020,Chittenden,425,0,36,389
500,05-05-2020,Essex,2,0,0,2
501,05-05-2020,Franklin,99,0,5,94
502,05-05-2020,Grand Isle,4,0,0,4
503,05-05-2020,Lamoille,26,0,1,25
504,05-05-2020,Orange,8,0,0,8
505,05-05-2020,Orleans,9,0,0,9
506,05-05-2020,Rutland,50,0,1,49
507,05-05-2020,Unassigned,4,0,0,4
508,05-05-2020,Washington,35,0,1,34
509,05-05-2020,Windham,73,0,3,70
510,05-05-2020,Windsor,43,0,2,41
511,05-06-2020,Addison,61,0,2,59
512,05-06-2020,Bennington,53,0,1,52
513,05-06-2020,Caledonia,14,0,0,14
514,05-06-2020,Chittenden,426,0,36,390
515,05-06-2020,Essex,2,0,0,2
516,05-06-2020,Franklin,99,0,5,94
517,05-06-2020,Grand Isle,4,0,0,4
518,05-06-2020,Lamoille,26,0,1,25
519,05-06-2020,Orange,8,0,0,8
520,05-06-2020,Orleans,9,0,0,9
521,05-06-2020,Rutland,49,0,1,48
522,05-06-2020,Unassigned,4,0,0,4
523,05-06-2020,Washington,36,0,1,35
524,05-06-2020,Windham,73,0,3,70
525,05-06-2020,Windsor,44,0,2,42
526,05-07-2020,Addison,61,0,2,59
527,05-07-2020,Bennington,53,0,1,52
528,05-07-2020,Caledonia,14,0,0,14
529,05-07-2020,Chittenden,431,0,37,394
530,05-07-2020,Essex,2,0,0,2
531,05-07-2020,Franklin,99,0,5,94
532,05-07-2020,Grand Isle,4,0,0,4
533,05-07-2020,Lamoille,26,0,1,25
534,05-07-2020,Orange,8,0,0,8
535,05-07-2020,Orleans,9,0,0,9
536,05-07-2020,Rutland,49,0,1,48
537,05-07-2020,Unassigned,4,0,0,4
538,05-07-2020,Washington,37,0,1,36
539,05-07-2020,Windham,73,0,3,70
540,05-07-2020,Windsor,46,0,2,44
